ID,Dataset,Ground Truth
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,The 32-year-old has since used her sporting fame to good effect away from the discus circle helping the Rajasthan state Health Ministry in their campaigns to curb the ongoing curse of female foeticide.
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"The selective abortion of female fetuses is a continuing problem in India, and is particularly prevalent in Haryana where Poonia grew up, according to UNICEF."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"She has also been actively involved in trying to improve sporting facilities for children in Jaipur, where she lives with husband and their 13-year-old son, and across the country."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""If you see the schools we have in India there is no ground or fields for the kids to play in."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,Physical (education) isn't given much importance.
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"It is said that childhood grows as you play and that's how sport starts,"" she says."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""I came from a village."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"If I can reach (the top) level then why can't other girls from villages do that,"" she says."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"Poonia's attentions have switched to politics in recent years, joining the center-left Congress party -- headed by Sonia Ghandi -- in 2013 and it looks like the final chapters of her sporting script may be being penned now, although she's keen to compete at the Rio Olympics next year."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,But the narrative that seeks to re-write traditional attitudes towards women in wider Indian society is only just beginning.
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""For a very long time, the culture of our country has been a very male dominating one and the male child has been given a lot of importance,"" she says."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""Until the time we are not able to abolish the discrimination of a boy and a girl within the family this thing will continue -- (a child's) thinking develops from this situation."" Poonia also advocates that dowries -- which are officially banned in India, though gifts to grooms and his family are still common -- should be put towards a girl's education so ""she is able to stand on her own two feet,"" she says."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""They say the first teacher is the mother."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,If she is educated she will give good virtues to her children she can change the atmosphere of her house.
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"The base of our society starts from there."" Few would argue with that assertion."
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,This is the fascinating moment a meteor streaked across the night sky near a tiny American town.
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"In a case of perfect timing, the brilliant sight was recorded by a police car’s dashboard camera in Hewitt, Texas."
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"With a bright glow the fast-moving fireball was spotted just after the officer, Cpl Jason Naylor, made a traffic stop."
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"A police dash cam captured the moment a meteor streaked across the sky near Hewitt, Texas ."
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,With a bright glow the fast-moving fireball was spotted just after Cpl Jason Naylor made a traffic stop.
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Mr Naylor shared the 30-second clip after he witnessed the thrilling moment late Saturday night.
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Witnesses who reported seeing the meteor over central Texas provided conflicting descriptions of its colour.
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Some told local media it was bright yellow while others said it appeared to be blue or green.
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,The American Meteor Society said it has received over 300 reports about a bright fireball west of San Antonio around 8:45pm local time.
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Witnesses who reported seeing the meteor over central Texas provided conflicting descriptions of its colour .
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,The American Meteor Society said it has received over 300 reports about a bright fireball west of San Antonio .
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"Experts say the meteor weighed around 4,000 pounds and burned five times brighter than a full moon ."
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"On its website, the organisation said: ‘Witnesses reported an extremely bright green light that rivalled the brightness of the sun.’ It said the meteor was at least four feet wide, weighed around 4,000 pounds and burned five times brighter than a full moon."
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,The American Meteor Society said: ‘You might ask how an object so small can create such a bright flash and be seen over such a wide area? ‘The answer is the extreme velocity at which these objects strike the atmosphere.
7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Even the slowest meteors strike the atmosphere at a velocity of 10 miles per second.’
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"By . Rob Waugh . Updated: . 05:30 EST, 10 February 2012 ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Glaciers in the Himalayas: The new survey, using data from Nasa satellites reveals that Himalayan glaciers are melting far more slowly than predicted ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Himalayan glaciers are melting far more slowly than predicted, according to a new satellite study from the University of Colorado Boulder."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Previous estimates of ice loss in the high Asia mountains have ranged up to 50 billion tons a year, said the university's Professor John Wahr."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"The actual figure is a mere four billion tonnes, according to a survey using data from Nasa satellites."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Previously, it had been claimed that Himalayan glaciers would have melted to a fifth of current levels by 2035, leading to sea level rises and drought."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Those predictions used ground-based measurements, whereas the new study measured the effect of gravity on twin Nasa satellites to give an accurate measure of the mass of ice being lost."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"‘The results in this region really . were a surprise,’ said Wahr."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,‘One possible explanation is that previous .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,estimates were based on measurements taken primarily from some of the .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"lower, more accessible glaciers in Asia and were extrapolated to infer ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"the behavior of higher glaciers.' 'But unlike the lower glaciers, many of ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"the high glaciers would still be too cold to lose mass, even in the ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,presence of atmospheric warming.’ ‘What is still not clear is how these .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,rates of melt may increase and how rapidly glaciers may shrink in the .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"coming decades,’ said Professor Pfeffer. ‘That makes it ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"hard to project into the future.’ Around the world, melting has been overestimated."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,Earth's glaciers and ice caps are .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,shedding roughly 150 billion tons of ice annually - up to 30 per cent lower . than predicted.
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"'It had been suggested by hard-green campaigners, and regrettably endorsed by the UN Intergovernmental Panel on Climate Change that the Himalayan glaciers might disappear by the year 2035, leading to imminent drought and starvation for billions, a claim since widely rubbished,' says Lewis Page of science site The Register."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,'The new GRACE readings would seem to be further confirmation of that prediction's foolishness.' The research effort is the first comprehensive satellite study of the contribution of the world's melting glaciers and ice caps to global sea level rise .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Overall, it indicates that melting adding roughly 0.4 millimeters annually, said CU-Boulder physics Professor John Wahr, who helped lead the study."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,The researchers used satellite .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"measurements taken with the Gravity Recovery and Climate Experiment, or ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"GRACE,, to calculate that the world's ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"glaciers and ice caps had lost about 148 billion tons, or about 39 ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,cubic miles of ice annually from 2003 to 2010. Traditional estimates of Earth's ice .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,caps and glaciers have been made using ground-based measurements from .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,relatively few glaciers to infer what all of the unmonitored glaciers .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"around the world were doing, he said."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Only a few hundred of the roughly 200,000 glaciers worldwide have been monitored for a decade or more."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"‘The strength of GRACE is that it . sees everything in the system,’ said Wahr."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,‘Even though we don't have .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"the resolution to look at individual glaciers, GRACE has proven to be an ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,exceptional tool.’ The total does not count .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,the mass from individual glacier and ice caps on the fringes of the .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,Greenland and Antarctic ice sheets -- roughly an additional 80 billion . tons.
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Lake Gray Glacier melting in a stream of blue water, Torres del Paine National Park, Patagonia, Chile: Scientists now believe that glaciers may be melting more slowly than predicted ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Nasa's twin Grace satellites measured ice loss far more accurately than previous studies, which used ground-based estimates ."
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,‘This is the first time anyone has .
d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"looked at all of the mass loss from all of Earth's glaciers and ice caps . with GRACE,’ said Wahr."
